,pitcher,player_name,pitch_type,pitch_name,p_throws,release_speed,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,spin_axis,release_spin_rate,release_extension,estimated_woba_using_speedangle,woba_value
327,543056,"Coulombe, Danny",ST,Sweeper,L,82.058,-0.6928,54.88906666666667,6.113133333333334,-11.512,-6.7744,320.6283783783784,2455.027027027027,5.602684563758389,0.4222916666666667,0.25853658536585367
328,543063,"Crawford, Brandon",CH,Changeup,R,86.04,-2.686,54.516,5.858,-13.823999999999998,6.384,237.0,1911.8,5.96,,
329,543063,"Crawford, Brandon",CU,Curveball,R,74.24,-2.806,54.636,5.816,13.488000000000001,-7.919999999999999,56.6,2553.8,5.88,0.067,0.0
330,543063,"Crawford, Brandon",FA,Other,R,80.66,-2.448,54.73,6.332,-5.4,16.727999999999998,212.0,1808.0,5.779999999999999,,0.7
331,543063,"Crawford, Brandon",FF,4-Seam Fastball,R,88.15,-2.15,54.2775,6.2025,-4.859999999999999,16.38,214.75,1934.0,6.225,0.3645,0.45
332,543063,"Crawford, Brandon",SL,Slider,R,81.3,-2.59,54.54,6.12,5.64,4.08,166.0,2322.0,6.0,0.0,0.0
333,543101,"DeSclafani, Anthony",CH,Changeup,R,86.43486842105263,-2.125,53.90368421052632,5.314473684210526,-15.54,3.5060526315789478,249.05369127516778,1577.4093959731545,6.592105263157895,0.38421875,0.3647058823529412
334,543101,"DeSclafani, Anthony",FA,Other,R,77.5,-1.81,54.13,5.58,-7.800000000000001,27.119999999999997,,,,,
335,543101,"DeSclafani, Anthony",FF,4-Seam Fastball,R,93.21554404145077,-1.8372538860103627,54.04155440414508,5.617150259067357,-10.287046632124351,15.746113989637305,221.4840425531915,2259.9627659574467,6.45699481865285,0.4190606060606061,0.4024390243902439
336,543101,"DeSclafani, Anthony",KC,Knuckle Curve,R,82.23797468354431,-1.9860759493670888,53.94037974683544,5.4101265822784805,9.750379746835442,-5.444050632911392,54.69620253164557,2075.3037974683543,6.562025316455696,0.34713333333333335,0.188
337,543101,"DeSclafani, Anthony",SI,Sinker,R,93.10208816705337,-1.8338515081206497,53.99287703016241,5.5972389791183295,-16.05828306264501,10.296055684454757,226.26128266033254,2127.4299287410927,6.506960556844548,0.46214130434782613,0.36589147286821705
338,543101,"DeSclafani, Anthony",SL,Slider,R,87.37925072046109,-2.023991354466859,54.0428818443804,5.493472622478386,3.9809221902017287,6.441095100864553,172.08196721311475,2158.6587183308493,6.45878962536023,0.3676619718309859,0.32591623036649214
339,543135,"Eovaldi, Nathan",CU,Curveball,R,76.00862619808306,-2.2498402555910544,53.71463258785943,5.699904153354632,9.233099041533547,-8.643833865814697,45.23076923076923,1960.2339743589744,6.784345047923322,0.2559393939393939,0.20818181818181816
